U1_t0,U1_t1,U1_t2,U1_t3,U1_t4,E1_t0,E1_t1,E1_t2,E1_t3,E1_t4,Target
3.5748,3.5682,3.5617,3.5554,3.5491,-0.11902,-0.11826,-0.11749,-0.11672,-0.11595,3.543
3.5682,3.5617,3.5554,3.5491,3.543,-0.11826,-0.11749,-0.11672,-0.11595,-0.11517,3.537
3.5617,3.5554,3.5491,3.543,3.537,-0.11749,-0.11672,-0.11595,-0.11517,-0.11439,3.5311
3.5554,3.5491,3.543,3.537,3.5311,-0.11672,-0.11595,-0.11517,-0.11439,-0.1136,3.5253
3.5491,3.543,3.537,3.5311,3.5253,-0.11595,-0.11517,-0.11439,-0.1136,-0.11281,3.5196
3.543,3.537,3.5311,3.5253,3.5196,-0.11517,-0.11439,-0.1136,-0.11281,-0.11202,3.5139
3.537,3.5311,3.5253,3.5196,3.5139,-0.11439,-0.1136,-0.11281,-0.11202,-0.11122,3.5084
3.5311,3.5253,3.5196,3.5139,3.5084,-0.1136,-0.11281,-0.11202,-0.11122,-0.11043,3.503
3.5253,3.5196,3.5139,3.5084,3.503,-0.11281,-0.11202,-0.11122,-0.11043,-0.10962,3.4977
3.5196,3.5139,3.5084,3.503,3.4977,-0.11202,-0.11122,-0.11043,-0.10962,-0.10882,3.4925
3.5139,3.5084,3.503,3.4977,3.4925,-0.11122,-0.11043,-0.10962,-0.10882,-0.10802,3.4873
3.5084,3.503,3.4977,3.4925,3.4873,-0.11043,-0.10962,-0.10882,-0.10802,-0.10721,3.4823
3.503,3.4977,3.4925,3.4873,3.4823,-0.10962,-0.10882,-0.10802,-0.10721,-0.1064,3.4773
3.4977,3.4925,3.4873,3.4823,3.4773,-0.10882,-0.10802,-0.10721,-0.1064,-0.10559,3.4724
3.4925,3.4873,3.4823,3.4773,3.4724,-0.10802,-0.10721,-0.1064,-0.10559,-0.10478,3.4676
3.4873,3.4823,3.4773,3.4724,3.4676,-0.10721,-0.1064,-0.10559,-0.10478,-0.10396,3.4629
3.4823,3.4773,3.4724,3.4676,3.4629,-0.1064,-0.10559,-0.10478,-0.10396,-0.10315,3.4583
3.4773,3.4724,3.4676,3.4629,3.4583,-0.10559,-0.10478,-0.10396,-0.10315,-0.10233,3.4537
3.4724,3.4676,3.4629,3.4583,3.4537,-0.10478,-0.10396,-0.10315,-0.10233,-0.10152,3.4492
3.4676,3.4629,3.4583,3.4537,3.4492,-0.10396,-0.10315,-0.10233,-0.10152,-0.1007,3.4448
3.4629,3.4583,3.4537,3.4492,3.4448,-0.10315,-0.10233,-0.10152,-0.1007,-0.099882,3.4404
3.4583,3.4537,3.4492,3.4448,3.4404,-0.10233,-0.10152,-0.1007,-0.099882,-0.099064,3.4362
3.4537,3.4492,3.4448,3.4404,3.4362,-0.10152,-0.1007,-0.099882,-0.099064,-0.098247,3.432
3.4492,3.4448,3.4404,3.4362,3.432,-0.1007,-0.099882,-0.099064,-0.098247,-0.097429,3.4278
3.4448,3.4404,3.4362,3.432,3.4278,-0.099882,-0.099064,-0.098247,-0.097429,-0.096611,3.4237
3.4404,3.4362,3.432,3.4278,3.4237,-0.099064,-0.098247,-0.097429,-0.096611,-0.095794,3.4197
3.4362,3.432,3.4278,3.4237,3.4197,-0.098247,-0.097429,-0.096611,-0.095794,-0.094977,3.4158
3.432,3.4278,3.4237,3.4197,3.4158,-0.097429,-0.096611,-0.095794,-0.094977,-0.09416,3.4119
3.4278,3.4237,3.4197,3.4158,3.4119,-0.096611,-0.095794,-0.094977,-0.09416,-0.093344,3.4081
3.4237,3.4197,3.4158,3.4119,3.4081,-0.095794,-0.094977,-0.09416,-0.093344,-0.092528,3.4044
3.4197,3.4158,3.4119,3.4081,3.4044,-0.094977,-0.09416,-0.093344,-0.092528,-0.091713,3.4007
3.4158,3.4119,3.4081,3.4044,3.4007,-0.09416,-0.093344,-0.092528,-0.091713,-0.090899,3.397
3.4119,3.4081,3.4044,3.4007,3.397,-0.093344,-0.092528,-0.091713,-0.090899,-0.090086,3.3935
3.4081,3.4044,3.4007,3.397,3.3935,-0.092528,-0.091713,-0.090899,-0.090086,-0.089274,3.3899
3.4044,3.4007,3.397,3.3935,3.3899,-0.091713,-0.090899,-0.090086,-0.089274,-0.088463,3.3865
3.4007,3.397,3.3935,3.3899,3.3865,-0.090899,-0.090086,-0.089274,-0.088463,-0.087653,3.3831
3.397,3.3935,3.3899,3.3865,3.3831,-0.090086,-0.089274,-0.088463,-0.087653,-0.086845,3.3797
3.3935,3.3899,3.3865,3.3831,3.3797,-0.089274,-0.088463,-0.087653,-0.086845,-0.086037,3.3764
3.3899,3.3865,3.3831,3.3797,3.3764,-0.088463,-0.087653,-0.086845,-0.086037,-0.085232,3.3731
3.3865,3.3831,3.3797,3.3764,3.3731,-0.087653,-0.086845,-0.086037,-0.085232,-0.084428,3.3699
3.3831,3.3797,3.3764,3.3731,3.3699,-0.086845,-0.086037,-0.085232,-0.084428,-0.083625,3.3668
3.3797,3.3764,3.3731,3.3699,3.3668,-0.086037,-0.085232,-0.084428,-0.083625,-0.082824,3.3637
3.3764,3.3731,3.3699,3.3668,3.3637,-0.085232,-0.084428,-0.083625,-0.082824,-0.082025,3.3606
3.3731,3.3699,3.3668,3.3637,3.3606,-0.084428,-0.083625,-0.082824,-0.082025,-0.081227,3.3576
3.3699,3.3668,3.3637,3.3606,3.3576,-0.083625,-0.082824,-0.082025,-0.081227,-0.080432,3.3546
3.3668,3.3637,3.3606,3.3576,3.3546,-0.082824,-0.082025,-0.081227,-0.080432,-0.079638,3.3517
3.3637,3.3606,3.3576,3.3546,3.3517,-0.082025,-0.081227,-0.080432,-0.079638,-0.078846,3.3489
3.3606,3.3576,3.3546,3.3517,3.3489,-0.081227,-0.080432,-0.079638,-0.078846,-0.078057,3.346
3.3576,3.3546,3.3517,3.3489,3.346,-0.080432,-0.079638,-0.078846,-0.078057,-0.077269,3.3432
3.3546,3.3517,3.3489,3.346,3.3432,-0.079638,-0.078846,-0.078057,-0.077269,-0.076483,3.3405
3.3517,3.3489,3.346,3.3432,3.3405,-0.078846,-0.078057,-0.077269,-0.076483,-0.0757,3.3378
3.3489,3.346,3.3432,3.3405,3.3378,-0.078057,-0.077269,-0.076483,-0.0757,-0.074919,3.3351
3.346,3.3432,3.3405,3.3378,3.3351,-0.077269,-0.076483,-0.0757,-0.074919,-0.07414,3.3325
3.3432,3.3405,3.3378,3.3351,3.3325,-0.076483,-0.0757,-0.074919,-0.07414,-0.073364,3.3299
3.3405,3.3378,3.3351,3.3325,3.3299,-0.0757,-0.074919,-0.07414,-0.073364,-0.072589,3.3274
3.3378,3.3351,3.3325,3.3299,3.3274,-0.074919,-0.07414,-0.073364,-0.072589,-0.071818,3.3249
3.3351,3.3325,3.3299,3.3274,3.3249,-0.07414,-0.073364,-0.072589,-0.071818,-0.071048,3.3224
3.3325,3.3299,3.3274,3.3249,3.3224,-0.073364,-0.072589,-0.071818,-0.071048,-0.070281,3.32
3.3299,3.3274,3.3249,3.3224,3.32,-0.072589,-0.071818,-0.071048,-0.070281,-0.069517,3.3176
3.3274,3.3249,3.3224,3.32,3.3176,-0.071818,-0.071048,-0.070281,-0.069517,-0.068755,3.3152
3.3249,3.3224,3.32,3.3176,3.3152,-0.071048,-0.070281,-0.069517,-0.068755,-0.067996,5
3.3224,3.32,3.3176,3.3152,5,-0.070281,-0.069517,-0.068755,-0.067996,4.9328,5
3.32,3.3176,3.3152,5,5,-0.069517,-0.068755,-0.067996,4.9328,4.8635,5
3.3176,3.3152,5,5,5,-0.068755,-0.067996,4.9328,4.8635,4.7946,5
3.3152,5,5,5,5,-0.067996,4.9328,4.8635,4.7946,4.726,5
5,5,5,5,5,4.9328,4.8635,4.7946,4.726,4.6578,5
5,5,5,5,5,4.8635,4.7946,4.726,4.6578,4.5899,5
5,5,5,5,5,4.7946,4.726,4.6578,4.5899,4.5223,5
5,5,5,5,5,4.726,4.6578,4.5899,4.5223,4.4551,5
5,5,5,5,5,4.6578,4.5899,4.5223,4.4551,4.3882,5
5,5,5,5,5,4.5899,4.5223,4.4551,4.3882,4.3216,5
5,5,5,5,5,4.5223,4.4551,4.3882,4.3216,4.2553,5
5,5,5,5,5,4.4551,4.3882,4.3216,4.2553,4.1894,5
5,5,5,5,5,4.3882,4.3216,4.2553,4.1894,4.1238,5
5,5,5,5,5,4.3216,4.2553,4.1894,4.1238,4.0585,5
5,5,5,5,5,4.2553,4.1894,4.1238,4.0585,3.9935,5
5,5,5,5,5,4.1894,4.1238,4.0585,3.9935,3.9289,5
5,5,5,5,5,4.1238,4.0585,3.9935,3.9289,3.8646,5
5,5,5,5,5,4.0585,3.9935,3.9289,3.8646,3.8006,5
5,5,5,5,5,3.9935,3.9289,3.8646,3.8006,3.7369,5
5,5,5,5,5,3.9289,3.8646,3.8006,3.7369,3.6735,5
5,5,5,5,5,3.8646,3.8006,3.7369,3.6735,3.6105,5
5,5,5,5,5,3.8006,3.7369,3.6735,3.6105,3.5477,5
5,5,5,5,5,3.7369,3.6735,3.6105,3.5477,3.4853,5
5,5,5,5,5,3.6735,3.6105,3.5477,3.4853,3.4231,5
5,5,5,5,5,3.6105,3.5477,3.4853,3.4231,3.3613,5
5,5,5,5,5,3.5477,3.4853,3.4231,3.3613,3.2998,5
5,5,5,5,5,3.4853,3.4231,3.3613,3.2998,3.2386,5
5,5,5,5,5,3.4231,3.3613,3.2998,3.2386,3.1777,5
5,5,5,5,5,3.3613,3.2998,3.2386,3.1777,3.1171,5
5,5,5,5,5,3.2998,3.2386,3.1777,3.1171,3.0567,5
5,5,5,5,5,3.2386,3.1777,3.1171,3.0567,2.9967,5
5,5,5,5,5,3.1777,3.1171,3.0567,2.9967,2.937,5
5,5,5,5,5,3.1171,3.0567,2.9967,2.937,2.8776,5
5,5,5,5,5,3.0567,2.9967,2.937,2.8776,2.8185,5
5,5,5,5,5,2.9967,2.937,2.8776,2.8185,2.7596,5
5,5,5,5,5,2.937,2.8776,2.8185,2.7596,2.7011,5
5,5,5,5,5,2.8776,2.8185,2.7596,2.7011,2.6428,5
5,5,5,5,5,2.8185,2.7596,2.7011,2.6428,2.5849,5
5,5,5,5,5,2.7596,2.7011,2.6428,2.5849,2.5272,5
5,5,5,5,5,2.7011,2.6428,2.5849,2.5272,2.4698,5
5,5,5,5,5,2.6428,2.5849,2.5272,2.4698,2.4127,5
5,5,5,5,5,2.5849,2.5272,2.4698,2.4127,2.3559,5
5,5,5,5,5,2.5272,2.4698,2.4127,2.3559,2.2993,5
5,5,5,5,5,2.4698,2.4127,2.3559,2.2993,2.2431,5
5,5,5,5,5,2.4127,2.3559,2.2993,2.2431,2.1871,5
5,5,5,5,5,2.3559,2.2993,2.2431,2.1871,2.1314,5
5,5,5,5,5,2.2993,2.2431,2.1871,2.1314,2.076,5
5,5,5,5,5,2.2431,2.1871,2.1314,2.076,2.0208,5
5,5,5,5,5,2.1871,2.1314,2.076,2.0208,1.966,5
5,5,5,5,5,2.1314,2.076,2.0208,1.966,1.9114,5
5,5,5,5,5,2.076,2.0208,1.966,1.9114,1.857,5
5,5,5,5,5,2.0208,1.966,1.9114,1.857,1.803,5
5,5,5,5,5,1.966,1.9114,1.857,1.803,1.7492,5
5,5,5,5,5,1.9114,1.857,1.803,1.7492,1.6956,5
5,5,5,5,5,1.857,1.803,1.7492,1.6956,1.6424,5
5,5,5,5,5,1.803,1.7492,1.6956,1.6424,1.5894,5
5,5,5,5,5,1.7492,1.6956,1.6424,1.5894,1.5367,5
5,5,5,5,5,1.6956,1.6424,1.5894,1.5367,1.4842,5
5,5,5,5,5,1.6424,1.5894,1.5367,1.4842,1.432,5
5,5,5,5,5,1.5894,1.5367,1.4842,1.432,1.38,5
5,5,5,5,5,1.5367,1.4842,1.432,1.38,1.3284,5
5,5,5,5,5,1.4842,1.432,1.38,1.3284,1.2769,5
5,5,5,5,5,1.432,1.38,1.3284,1.2769,1.2258,5
5,5,5,5,5,1.38,1.3284,1.2769,1.2258,1.1748,5
5,5,5,5,5,1.3284,1.2769,1.2258,1.1748,1.1242,5
5,5,5,5,5,1.2769,1.2258,1.1748,1.1242,1.0738,5
5,5,5,5,5,1.2258,1.1748,1.1242,1.0738,1.0236,5
5,5,5,5,5,1.1748,1.1242,1.0738,1.0236,0.97368,5
5,5,5,5,5,1.1242,1.0738,1.0236,0.97368,0.92402,5
5,5,5,5,5,1.0738,1.0236,0.97368,0.92402,0.8746,5
5,5,5,5,5,1.0236,0.97368,0.92402,0.8746,0.82543,5
5,5,5,5,5,0.97368,0.92402,0.8746,0.82543,0.77651,5
5,5,5,5,5,0.92402,0.8746,0.82543,0.77651,0.72782,5
5,5,5,5,5,0.8746,0.82543,0.77651,0.72782,0.67939,5
5,5,5,5,5,0.82543,0.77651,0.72782,0.67939,0.63119,5
5,5,5,5,5,0.77651,0.72782,0.67939,0.63119,0.58323,5
5,5,5,5,5,0.72782,0.67939,0.63119,0.58323,0.53552,5
5,5,5,5,5,0.67939,0.63119,0.58323,0.53552,0.48804,5
5,5,5,5,5,0.63119,0.58323,0.53552,0.48804,0.44079,5
5,5,5,5,5,0.58323,0.53552,0.48804,0.44079,0.39379,5
5,5,5,5,5,0.53552,0.48804,0.44079,0.39379,0.34711,5
5,5,5,5,5,0.48804,0.44079,0.39379,0.34711,0.30091,5
5,5,5,5,5,0.44079,0.39379,0.34711,0.30091,0.25524,5
5,5,5,5,5,0.39379,0.34711,0.30091,0.25524,0.2101,5
5,5,5,5,5,0.34711,0.30091,0.25524,0.2101,0.16548,5
5,5,5,5,5,0.30091,0.25524,0.2101,0.16548,0.12138,5
5,5,5,5,5,0.25524,0.2101,0.16548,0.12138,0.077798,4.9487
5,5,5,5,4.9487,0.2101,0.16548,0.12138,0.077798,0.03472,3.9911
5,5,5,4.9487,3.9911,0.16548,0.12138,0.077798,0.03472,-0.0057325,3.9846
5,5,4.9487,3.9911,3.9846,0.12138,0.077798,0.03472,-0.0057325,-0.005969,3.9922
5,4.9487,3.9911,3.9846,3.9922,0.077798,0.03472,-0.0057325,-0.005969,-0.0056919,3.9977
4.9487,3.9911,3.9846,3.9922,3.9977,0.03472,-0.0057325,-0.005969,-0.0056919,-0.0054942,4.0032
3.9911,3.9846,3.9922,3.9977,4.0032,-0.0057325,-0.005969,-0.0056919,-0.0054942,-0.005294,4.0088
3.9846,3.9922,3.9977,4.0032,4.0088,-0.005969,-0.0056919,-0.0054942,-0.005294,-0.0050952,4.0142
3.9922,3.9977,4.0032,4.0088,4.0142,-0.0056919,-0.0054942,-0.005294,-0.0050952,-0.0049,4.0196
3.9977,4.0032,4.0088,4.0142,4.0196,-0.0054942,-0.005294,-0.0050952,-0.0049,-0.0047089,4.0248
4.0032,4.0088,4.0142,4.0196,4.0248,-0.005294,-0.0050952,-0.0049,-0.0047089,-0.0045222,4.0301
4.0088,4.0142,4.0196,4.0248,4.0301,-0.0050952,-0.0049,-0.0047089,-0.0045222,-0.0043397,4.0352
4.0142,4.0196,4.0248,4.0301,4.0352,-0.0049,-0.0047089,-0.0045222,-0.0043397,-0.0041616,4.0402
4.0196,4.0248,4.0301,4.0352,4.0402,-0.0047089,-0.0045222,-0.0043397,-0.0041616,-0.0039876,4.0452
4.0248,4.0301,4.0352,4.0402,4.0452,-0.0045222,-0.0043397,-0.0041616,-0.0039876,-0.0038178,4.0501
4.0301,4.0352,4.0402,4.0452,4.0501,-0.0043397,-0.0041616,-0.0039876,-0.0038178,-0.0036521,4.0549
4.0352,4.0402,4.0452,4.0501,4.0549,-0.0041616,-0.0039876,-0.0038178,-0.0036521,-0.0034904,4.0596
4.0402,4.0452,4.0501,4.0549,4.0596,-0.0039876,-0.0038178,-0.0036521,-0.0034904,-0.0033326,4.0643
4.0452,4.0501,4.0549,4.0596,4.0643,-0.0038178,-0.0036521,-0.0034904,-0.0033326,-0.0031787,4.0689
4.0501,4.0549,4.0596,4.0643,4.0689,-0.0036521,-0.0034904,-0.0033326,-0.0031787,-0.0030287,4.0734
4.0549,4.0596,4.0643,4.0689,4.0734,-0.0034904,-0.0033326,-0.0031787,-0.0030287,-0.0028823,4.0778
4.0596,4.0643,4.0689,4.0734,4.0778,-0.0033326,-0.0031787,-0.0030287,-0.0028823,-0.0027397,4.0822
4.0643,4.0689,4.0734,4.0778,4.0822,-0.0031787,-0.0030287,-0.0028823,-0.0027397,-0.0026007,4.0865
4.0689,4.0734,4.0778,4.0822,4.0865,-0.0030287,-0.0028823,-0.0027397,-0.0026007,-0.0024653,4.0908
4.0734,4.0778,4.0822,4.0865,4.0908,-0.0028823,-0.0027397,-0.0026007,-0.0024653,-0.0023333,4.095
4.0778,4.0822,4.0865,4.0908,4.095,-0.0027397,-0.0026007,-0.0024653,-0.0023333,-0.0022048,4.0991
4.0822,4.0865,4.0908,4.095,4.0991,-0.0026007,-0.0024653,-0.0023333,-0.0022048,-0.0020797,4.1031
4.0865,4.0908,4.095,4.0991,4.1031,-0.0024653,-0.0023333,-0.0022048,-0.0020797,-0.0019579,4.1071
4.0908,4.095,4.0991,4.1031,4.1071,-0.0023333,-0.0022048,-0.0020797,-0.0019579,-0.0018394,4.111
4.095,4.0991,4.1031,4.1071,4.111,-0.0022048,-0.0020797,-0.0019579,-0.0018394,-0.001724,4.1149
4.0991,4.1031,4.1071,4.111,4.1149,-0.0020797,-0.0019579,-0.0018394,-0.001724,-0.0016118,4.1187
4.1031,4.1071,4.111,4.1149,4.1187,-0.0019579,-0.0018394,-0.001724,-0.0016118,-0.0015027,4.1224
4.1071,4.111,4.1149,4.1187,4.1224,-0.0018394,-0.001724,-0.0016118,-0.0015027,-0.0013966,4.1261
4.111,4.1149,4.1187,4.1224,4.1261,-0.001724,-0.0016118,-0.0015027,-0.0013966,-0.0012934,4.1297
4.1149,4.1187,4.1224,4.1261,4.1297,-0.0016118,-0.0015027,-0.0013966,-0.0012934,-0.0011932,4.1332
4.1187,4.1224,4.1261,4.1297,4.1332,-0.0015027,-0.0013966,-0.0012934,-0.0011932,-0.0010958,4.1367
4.1224,4.1261,4.1297,4.1332,4.1367,-0.0013966,-0.0012934,-0.0011932,-0.0010958,-0.0010013,4.1402
4.1261,4.1297,4.1332,4.1367,4.1402,-0.0012934,-0.0011932,-0.0010958,-0.0010013,-0.00090945,4.1436
4.1297,4.1332,4.1367,4.1402,4.1436,-0.0011932,-0.0010958,-0.0010013,-0.00090945,-0.00082031,4.1469
4.1332,4.1367,4.1402,4.1436,4.1469,-0.0010958,-0.0010013,-0.00090945,-0.00082031,-0.00073382,4.1502
4.1367,4.1402,4.1436,4.1469,4.1502,-0.0010013,-0.00090945,-0.00082031,-0.00073382,-0.00064992,4.1534
4.1402,4.1436,4.1469,4.1502,4.1534,-0.00090945,-0.00082031,-0.00073382,-0.00064992,-0.00056855,4.1566
4.1436,4.1469,4.1502,4.1534,4.1566,-0.00082031,-0.00073382,-0.00064992,-0.00056855,-0.00048967,4.1597
4.1469,4.1502,4.1534,4.1566,4.1597,-0.00073382,-0.00064992,-0.00056855,-0.00048967,-0.00041322,4.1628
4.1502,4.1534,4.1566,4.1597,4.1628,-0.00064992,-0.00056855,-0.00048967,-0.00041322,-0.00033916,4.1658
4.1534,4.1566,4.1597,4.1628,4.1658,-0.00056855,-0.00048967,-0.00041322,-0.00033916,-0.00026744,4.1688
4.1566,4.1597,4.1628,4.1658,4.1688,-0.00048967,-0.00041322,-0.00033916,-0.00026744,-0.00019801,4.1718
4.1597,4.1628,4.1658,4.1688,4.1718,-0.00041322,-0.00033916,-0.00026744,-0.00019801,-0.00013081,4.1747
4.1628,4.1658,4.1688,4.1718,4.1747,-0.00033916,-0.00026744,-0.00019801,-0.00013081,-6.5818e-05,4.1775
4.1658,4.1688,4.1718,4.1747,4.1775,-0.00026744,-0.00019801,-0.00013081,-6.5818e-05,-2.9702e-06,4.1803
4.1688,4.1718,4.1747,4.1775,4.1803,-0.00019801,-0.00013081,-6.5818e-05,-2.9702e-06,5.7774e-05,4.183
4.1718,4.1747,4.1775,4.1803,4.183,-0.00013081,-6.5818e-05,-2.9702e-06,5.7774e-05,0.00011646,4.1857
4.1747,4.1775,4.1803,4.183,4.1857,-6.5818e-05,-2.9702e-06,5.7774e-05,0.00011646,0.00017313,4.1884
4.1775,4.1803,4.183,4.1857,4.1884,-2.9702e-06,5.7774e-05,0.00011646,0.00017313,0.00022783,4.191
4.1803,4.183,4.1857,4.1884,4.191,5.7774e-05,0.00011646,0.00017313,0.00022783,0.0002806,4.1936
4.183,4.1857,4.1884,4.191,4.1936,0.00011646,0.00017313,0.00022783,0.0002806,0.00033149,4.1961
4.1857,4.1884,4.191,4.1936,4.1961,0.00017313,0.00022783,0.0002806,0.00033149,0.00038053,4.1986
4.1884,4.191,4.1936,4.1961,4.1986,0.00022783,0.0002806,0.00033149,0.00038053,0.00042776,4.2011
4.191,4.1936,4.1961,4.1986,4.2011,0.0002806,0.00033149,0.00038053,0.00042776,0.00047324,4.2035
4.1936,4.1961,4.1986,4.2011,4.2035,0.00033149,0.00038053,0.00042776,0.00047324,0.00051698,4.2059
4.1961,4.1986,4.2011,4.2035,4.2059,0.00038053,0.00042776,0.00047324,0.00051698,0.00055905,4.2082
4.1986,4.2011,4.2035,4.2059,4.2082,0.00042776,0.00047324,0.00051698,0.00055905,0.00059946,4.2106
4.2011,4.2035,4.2059,4.2082,4.2106,0.00047324,0.00051698,0.00055905,0.00059946,0.00063827,4.2128
4.2035,4.2059,4.2082,4.2106,4.2128,0.00051698,0.00055905,0.00059946,0.00063827,0.00067551,4.2151
4.2059,4.2082,4.2106,4.2128,4.2151,0.00055905,0.00059946,0.00063827,0.00067551,0.00071121,4.2173
4.2082,4.2106,4.2128,4.2151,4.2173,0.00059946,0.00063827,0.00067551,0.00071121,0.00074541,4.2194
4.2106,4.2128,4.2151,4.2173,4.2194,0.00063827,0.00067551,0.00071121,0.00074541,0.00077814,4.2215
4.2128,4.2151,4.2173,4.2194,4.2215,0.00067551,0.00071121,0.00074541,0.00077814,0.00080945,4.2236
4.2151,4.2173,4.2194,4.2215,4.2236,0.00071121,0.00074541,0.00077814,0.00080945,0.00083936,4.2257
4.2173,4.2194,4.2215,4.2236,4.2257,0.00074541,0.00077814,0.00080945,0.00083936,0.0008679,4.2277
4.2194,4.2215,4.2236,4.2257,4.2277,0.00077814,0.00080945,0.00083936,0.0008679,0.00089512,4.2297
4.2215,4.2236,4.2257,4.2277,4.2297,0.00080945,0.00083936,0.0008679,0.00089512,0.00092104,4.2317
4.2236,4.2257,4.2277,4.2297,4.2317,0.00083936,0.0008679,0.00089512,0.00092104,0.00094569,4.2336
4.2257,4.2277,4.2297,4.2317,4.2336,0.0008679,0.00089512,0.00092104,0.00094569,0.00096911,4.2355
4.2277,4.2297,4.2317,4.2336,4.2355,0.00089512,0.00092104,0.00094569,0.00096911,0.00099133,4.2374
4.2297,4.2317,4.2336,4.2355,4.2374,0.00092104,0.00094569,0.00096911,0.00099133,0.0010124,4.2392
4.2317,4.2336,4.2355,4.2374,4.2392,0.00094569,0.00096911,0.00099133,0.0010124,0.0010323,4.2411
4.2336,4.2355,4.2374,4.2392,4.2411,0.00096911,0.00099133,0.0010124,0.0010323,0.0010511,4.2429
4.2355,4.2374,4.2392,4.2411,4.2429,0.00099133,0.0010124,0.0010323,0.0010511,0.0010687,4.2446
4.2374,4.2392,4.2411,4.2429,4.2446,0.0010124,0.0010323,0.0010511,0.0010687,0.0010854,4.2463
4.2392,4.2411,4.2429,4.2446,4.2463,0.0010323,0.0010511,0.0010687,0.0010854,0.001101,4.2481
4.2411,4.2429,4.2446,4.2463,4.2481,0.0010511,0.0010687,0.0010854,0.001101,0.0011156,4.2497
4.2429,4.2446,4.2463,4.2481,4.2497,0.0010687,0.0010854,0.001101,0.0011156,0.0011292,4.2514
4.2446,4.2463,4.2481,4.2497,4.2514,0.0010854,0.001101,0.0011156,0.0011292,0.0011419,4.253
4.2463,4.2481,4.2497,4.2514,4.253,0.001101,0.0011156,0.0011292,0.0011419,0.0011536,4.2546
4.2481,4.2497,4.2514,4.253,4.2546,0.0011156,0.0011292,0.0011419,0.0011536,0.0011644,4.2562
4.2497,4.2514,4.253,4.2546,4.2562,0.0011292,0.0011419,0.0011536,0.0011644,0.0011744,4.2577
4.2514,4.253,4.2546,4.2562,4.2577,0.0011419,0.0011536,0.0011644,0.0011744,0.0011835,4.2593
4.253,4.2546,4.2562,4.2577,4.2593,0.0011536,0.0011644,0.0011744,0.0011835,0.0011918,4.2608
4.2546,4.2562,4.2577,4.2593,4.2608,0.0011644,0.0011744,0.0011835,0.0011918,0.0011993,4.2623
4.2562,4.2577,4.2593,4.2608,4.2623,0.0011744,0.0011835,0.0011918,0.0011993,0.0012059,4.2637
4.2577,4.2593,4.2608,4.2623,4.2637,0.0011835,0.0011918,0.0011993,0.0012059,0.0012118,4.2652
4.2593,4.2608,4.2623,4.2637,4.2652,0.0011918,0.0011993,0.0012059,0.0012118,0.001217,4.2666
4.2608,4.2623,4.2637,4.2652,4.2666,0.0011993,0.0012059,0.0012118,0.001217,0.0012215,4.268
4.2623,4.2637,4.2652,4.2666,4.268,0.0012059,0.0012118,0.001217,0.0012215,0.0012252,4.2694
4.2637,4.2652,4.2666,4.268,4.2694,0.0012118,0.001217,0.0012215,0.0012252,0.0012283,4.2707
4.2652,4.2666,4.268,4.2694,4.2707,0.001217,0.0012215,0.0012252,0.0012283,0.0012307,4.272
4.2666,4.268,4.2694,4.2707,4.272,0.0012215,0.0012252,0.0012283,0.0012307,0.0012325,4.2734
4.268,4.2694,4.2707,4.272,4.2734,0.0012252,0.0012283,0.0012307,0.0012325,0.0012336,4.2746
4.2694,4.2707,4.272,4.2734,4.2746,0.0012283,0.0012307,0.0012325,0.0012336,0.0012342,4.2759
4.2707,4.272,4.2734,4.2746,4.2759,0.0012307,0.0012325,0.0012336,0.0012342,0.0012342,4.2772
4.272,4.2734,4.2746,4.2759,4.2772,0.0012325,0.0012336,0.0012342,0.0012342,0.0012336,4.2784
4.2734,4.2746,4.2759,4.2772,4.2784,0.0012336,0.0012342,0.0012342,0.0012336,0.0012324,4.2796
4.2746,4.2759,4.2772,4.2784,4.2796,0.0012342,0.0012342,0.0012336,0.0012324,0.0012307,4.2808
4.2759,4.2772,4.2784,4.2796,4.2808,0.0012342,0.0012336,0.0012324,0.0012307,0.0012285,4.282
4.2772,4.2784,4.2796,4.2808,4.282,0.0012336,0.0012324,0.0012307,0.0012285,0.0012259,4.2832
4.2784,4.2796,4.2808,4.282,4.2832,0.0012324,0.0012307,0.0012285,0.0012259,0.0012227,4.2843
4.2796,4.2808,4.282,4.2832,4.2843,0.0012307,0.0012285,0.0012259,0.0012227,0.001219,4.2854
4.2808,4.282,4.2832,4.2843,4.2854,0.0012285,0.0012259,0.0012227,0.001219,0.0012149,4.2866
4.282,4.2832,4.2843,4.2854,4.2866,0.0012259,0.0012227,0.001219,0.0012149,0.0012104,4.2877
4.2832,4.2843,4.2854,4.2866,4.2877,0.0012227,0.001219,0.0012149,0.0012104,0.0012055,4.2887
4.2843,4.2854,4.2866,4.2877,4.2887,0.001219,0.0012149,0.0012104,0.0012055,0.0012001,4.2898
4.2854,4.2866,4.2877,4.2887,4.2898,0.0012149,0.0012104,0.0012055,0.0012001,0.0011943,4.2909
4.2866,4.2877,4.2887,4.2898,4.2909,0.0012104,0.0012055,0.0012001,0.0011943,0.0011882,4.2919
4.2877,4.2887,4.2898,4.2909,4.2919,0.0012055,0.0012001,0.0011943,0.0011882,0.0011817,4.2929
4.2887,4.2898,4.2909,4.2919,4.2929,0.0012001,0.0011943,0.0011882,0.0011817,0.0011749,4.2939
